TxSeq,StratTime,EndTime,TimeUse(sec)
5282723,2025-03-02T12:09:51.568973Z,2025-03-02T12:09:54.571578Z,3
5282731,2025-03-02T12:09:54.572021Z,2025-03-02T12:09:57.574848Z,3
5282733,2025-03-02T12:09:54.570635Z,2025-03-02T12:09:57.574602Z,3
5282759,2025-03-02T12:10:51.841535Z,2025-03-02T12:10:57.863018Z,6
5282773,2025-03-02T12:11:12.873482Z,2025-03-02T12:11:15.876506Z,3
5282792,2025-03-02T12:11:43.116630Z,2025-03-02T12:11:49.121263Z,6
5282799,2025-03-02T12:11:55.125510Z,2025-03-02T12:12:01.127909Z,6
5282802,2025-03-02T12:11:55.124917Z,2025-03-02T12:11:58.126831Z,3
5282828,2025-03-02T12:12:37.330739Z,2025-03-02T12:12:43.335014Z,6
5282846,2025-03-02T12:13:13.514007Z,2025-03-02T12:13:16.516474Z,3
5282878,2025-03-02T12:14:16.915227Z,2025-03-02T12:14:22.922484Z,6
5282884,2025-03-02T12:14:16.912378Z,2025-03-02T12:14:19.919322Z,3
5282888,2025-03-02T12:14:16.904566Z,2025-03-02T12:14:19.917979Z,3
5282893,2025-03-02T12:14:28.926838Z,2025-03-02T12:14:31.929191Z,3
5282896,2025-03-02T12:14:34.931383Z,2025-03-02T12:14:37.932949Z,3
5282917,2025-03-02T12:15:11.322093Z,2025-03-02T12:15:14.323658Z,3
5282925,2025-03-02T12:15:23.329868Z,2025-03-02T12:15:26.332639Z,3
5282928,2025-03-02T12:15:23.329685Z,2025-03-02T12:15:26.331878Z,3
5282932,2025-03-02T12:15:29.334086Z,2025-03-02T12:15:32.335448Z,3
5282942,2025-03-02T12:16:05.660446Z,2025-03-02T12:16:11.665238Z,6
5282946,2025-03-02T12:16:05.661727Z,2025-03-02T12:16:08.663705Z,3
5282948,2025-03-02T12:16:05.660274Z,2025-03-02T12:16:08.662654Z,3
5282950,2025-03-02T12:16:05.661556Z,2025-03-02T12:16:08.662937Z,3
5282956,2025-03-02T12:16:23.827231Z,2025-03-02T12:16:29.830840Z,6
5282961,2025-03-02T12:16:23.815729Z,2025-03-02T12:16:26.829610Z,3
5282965,2025-03-02T12:16:41.924572Z,2025-03-02T12:16:44.926333Z,3
5282979,2025-03-02T12:17:11.997598Z,2025-03-02T12:17:14.999068Z,3
5282980,2025-03-02T12:17:11.997009Z,2025-03-02T12:17:14.999330Z,3
5282983,2025-03-02T12:17:42.333391Z,2025-03-02T12:17:45.335529Z,3
5282997,2025-03-02T12:18:00.348181Z,2025-03-02T12:18:06.350839Z,6
5282999,2025-03-02T12:18:00.348814Z,2025-03-02T12:18:03.349735Z,3
5283013,2025-03-02T12:18:18.412642Z,2025-03-02T12:18:21.414953Z,3
5283019,2025-03-02T12:18:30.420048Z,2025-03-02T12:18:33.421610Z,3
5283022,2025-03-02T12:18:33.421995Z,2025-03-02T12:18:36.424572Z,3
5283023,2025-03-02T12:18:30.420281Z,2025-03-02T12:18:33.422290Z,3
5283050,2025-03-02T12:19:30.793640Z,2025-03-02T12:19:33.796233Z,3
5283055,2025-03-02T12:19:51.965748Z,2025-03-02T12:19:57.972616Z,6
5283072,2025-03-02T12:20:00.975893Z,2025-03-02T12:20:03.976693Z,3
5283077,2025-03-02T12:20:13.026486Z,2025-03-02T12:20:19.045834Z,6
5283091,2025-03-02T12:20:37.123417Z,2025-03-02T12:20:40.125078Z,3
5283098,2025-03-02T12:20:55.274349Z,2025-03-02T12:20:58.286018Z,3
5283120,2025-03-02T12:21:40.608811Z,2025-03-02T12:21:43.617712Z,3
5283124,2025-03-02T12:21:49.693435Z,2025-03-02T12:21:55.699901Z,6
5283130,2025-03-02T12:22:01.703648Z,2025-03-02T12:22:04.706282Z,3
5283139,2025-03-02T12:22:01.704683Z,2025-03-02T12:22:07.709054Z,6
5283192,2025-03-02T12:23:44.206124Z,2025-03-02T12:23:50.217042Z,6
5283200,2025-03-02T12:23:47.215910Z,2025-03-02T12:23:50.217409Z,3
5283201,2025-03-02T12:23:53.220079Z,2025-03-02T12:23:56.221663Z,3
5283202,2025-03-02T12:23:59.224728Z,2025-03-02T12:24:02.225958Z,3
5283206,2025-03-02T12:23:53.220471Z,2025-03-02T12:23:56.222359Z,3
5283225,2025-03-02T12:24:26.301461Z,2025-03-02T12:24:32.304830Z,6
5283230,2025-03-02T12:24:38.309060Z,2025-03-02T12:24:41.309960Z,3
5283243,2025-03-02T12:24:59.511146Z,2025-03-02T12:25:05.514883Z,6
5283248,2025-03-02T12:25:05.515461Z,2025-03-02T12:25:08.517626Z,3
5283254,2025-03-02T12:25:14.521325Z,2025-03-02T12:25:17.523358Z,3
5283256,2025-03-02T12:25:17.524230Z,2025-03-02T12:25:20.526910Z,3
5283258,2025-03-02T12:25:17.524637Z,2025-03-02T12:25:23.530350Z,6
5283265,2025-03-02T12:25:38.701935Z,2025-03-02T12:25:44.714179Z,6
5283286,2025-03-02T12:26:14.987508Z,2025-03-02T12:26:17.989515Z,3
5283290,2025-03-02T12:26:17.990517Z,2025-03-02T12:26:20.993737Z,3
5283296,2025-03-02T12:26:23.996790Z,2025-03-02T12:26:26.998212Z,3
