TxSeq,StratTime,EndTime,TimeUse(sec)
1460150,2025-03-02T01:16:07.416760Z,2025-03-02T01:16:13.707467Z,6
1460158,2025-03-02T01:16:51.420996Z,2025-03-02T01:16:55.533913Z,4
1460159,2025-03-02T01:16:51.563325Z,2025-03-02T01:16:55.741614Z,4
1460163,2025-03-02T01:17:03.877439Z,2025-03-02T01:17:07.389497Z,3
1460174,2025-03-02T01:17:56.608496Z,2025-03-02T17:30:37.305445Z,58360
1460178,2025-03-02T01:18:03.491627Z,2025-03-02T14:00:11.869894Z,45728
1460184,2025-03-02T01:18:33.036702Z,2025-03-02T01:18:36.394771Z,3
1460185,2025-03-02T01:18:36.311431Z,2025-03-02T01:18:39.717287Z,3
1460187,2025-03-02T01:18:40.036709Z,2025-03-02T01:18:43.171560Z,3
1460189,2025-03-02T01:18:49.810890Z,2025-03-02T01:18:53.095705Z,3
1460190,2025-03-02T01:18:49.736147Z,2025-03-02T01:18:56.299935Z,6
1460193,2025-03-02T01:19:19.873394Z,2025-03-02T13:50:27.325665Z,45067
1460199,2025-03-02T01:19:26.815404Z,2025-03-02T01:19:30.229118Z,3
1460200,2025-03-02T01:19:30.098334Z,2025-03-02T01:19:33.705360Z,3
1460203,2025-03-02T01:19:33.639634Z,2025-03-02T01:19:36.948552Z,3
1460205,2025-03-02T01:19:51.154066Z,2025-03-02T01:19:54.607976Z,3
1460206,2025-03-02T01:20:03.171485Z,2025-03-02T08:16:53.856619Z,25010
1460211,2025-03-02T01:20:18.453617Z,2025-03-02T01:20:18.897720Z,0
1460212,2025-03-02T01:20:18.504686Z,2025-03-02T01:20:22.682032Z,4
1460213,2025-03-02T01:20:17.996479Z,2025-03-02T01:20:18.836905Z,0
1460214,2025-03-02T01:20:18.582068Z,2025-03-02T01:20:22.613692Z,4
1460216,2025-03-02T01:20:29.210293Z,2025-03-02T22:05:35.565615Z,74706
1460220,2025-03-02T01:20:52.281889Z,2025-03-02T01:20:55.355568Z,3
1460226,2025-03-02T01:21:17.282641Z,2025-03-02T10:59:09.468722Z,34672
1460227,2025-03-02T01:21:20.616720Z,2025-03-02T01:21:23.779549Z,3
1460228,2025-03-02T01:21:30.939375Z,2025-03-02T22:18:58.159506Z,75447
1460238,2025-03-02T01:22:18.797052Z,2025-03-02T01:22:18.846245Z,0
1460239,2025-03-02T01:22:18.856576Z,2025-03-02T01:22:22.005111Z,3
1460245,2025-03-02T01:22:34.983090Z,2025-03-02T07:24:54.119523Z,21739
1460246,2025-03-02T01:22:50.284329Z,2025-03-02T01:22:56.824901Z,6
1460249,2025-03-02T01:22:50.267873Z,2025-03-02T01:22:53.731760Z,3
1460254,2025-03-02T01:23:04.850668Z,2025-03-02T01:23:08.036913Z,3
1460256,2025-03-02T01:23:15.459497Z,2025-03-02T01:23:19.089723Z,3
1460264,2025-03-02T01:23:49.378234Z,2025-03-02T01:23:52.650175Z,3
1460269,2025-03-02T01:24:01.613078Z,2025-03-02T01:24:08.128028Z,6
1460273,2025-03-02T01:24:32.276499Z,2025-03-02T01:24:35.462716Z,3
1460276,2025-03-02T01:24:46.615743Z,2025-03-02T08:57:24.994138Z,27158
1460277,2025-03-02T01:24:46.704627Z,2025-03-02T01:30:33.428789Z,346
1460278,2025-03-02T01:24:46.582665Z,2025-03-02T01:24:49.750892Z,3
1460280,2025-03-02T01:24:53.030190Z,2025-03-02T22:58:47.602689Z,77634
1460286,2025-03-02T01:24:59.270307Z,2025-03-02T01:25:02.367760Z,3
1460294,2025-03-02T01:25:28.377774Z,2025-03-02T01:25:31.436611Z,3
1460298,2025-03-02T01:25:41.753168Z,2025-03-02T01:25:44.774564Z,3
1460309,2025-03-02T01:26:10.406462Z,2025-03-02T21:07:27.703566Z,70877
1460310,2025-03-02T01:26:10.454430Z,2025-03-02T01:26:13.499209Z,3
1460312,2025-03-02T01:26:16.553007Z,2025-03-02T19:38:59.704737Z,65563
1460314,2025-03-02T01:26:16.549364Z,2025-03-02T01:26:22.778743Z,6
1460315,2025-03-02T01:26:22.653706Z,2025-03-02T11:33:04.267346Z,36401
1460321,2025-03-02T01:26:28.923388Z,2025-03-02T01:26:32.130450Z,3
1460332,2025-03-02T01:27:10.299536Z,2025-03-02T01:27:13.385463Z,3
1460334,2025-03-02T01:27:16.560476Z,2025-03-02T01:27:19.715086Z,3
1460347,2025-03-02T01:27:57.701117Z,2025-03-02T01:28:03.745345Z,6
1460348,2025-03-02T01:28:03.762668Z,2025-03-02T01:28:09.805998Z,6
1460356,2025-03-02T01:28:42.857288Z,2025-03-02T03:42:38.439718Z,8035
1460377,2025-03-02T01:29:57.982526Z,2025-03-02T01:30:01.099834Z,3
1460378,2025-03-02T01:29:57.805450Z,2025-03-02T01:29:58.054382Z,0
1460382,2025-03-02T01:30:14.100805Z,2025-03-02T17:50:51.733196Z,58837
1460385,2025-03-02T01:30:27.218554Z,2025-03-02T01:30:33.364606Z,6
1460393,2025-03-02T01:30:53.458212Z,2025-03-02T18:00:51.589739Z,59398
1460402,2025-03-02T01:31:19.129705Z,2025-03-02T17:38:50.479754Z,58051
1460407,2025-03-02T01:31:35.340280Z,2025-03-02T16:00:15.929264Z,52120
1460410,2025-03-02T01:31:49.418619Z,2025-03-02T01:31:55.496913Z,6
1460411,2025-03-02T01:31:55.549213Z,2025-03-02T01:31:59.189145Z,3
1460412,2025-03-02T01:31:59.472926Z,2025-03-02T19:55:23.423369Z,66203
1460434,2025-03-02T01:33:09.120557Z,2025-03-02T01:33:12.176956Z,3
1460436,2025-03-02T01:33:08.930317Z,2025-03-02T01:33:12.171573Z,3
1460438,2025-03-02T01:33:09.079011Z,2025-03-02T01:33:12.173914Z,3
1460442,2025-03-02T01:33:21.507701Z,2025-03-02T20:03:10.899742Z,66589
1460443,2025-03-02T01:33:27.526907Z,2025-03-02T01:33:33.652590Z,6
1460446,2025-03-02T01:33:40.906672Z,2025-03-02T09:33:58.406655Z,28817
1460447,2025-03-02T01:33:53.791916Z,2025-03-02T01:33:56.870562Z,3
1460451,2025-03-02T01:33:53.785989Z,2025-03-02T10:32:52.595958Z,32338
1460454,2025-03-02T01:33:59.919342Z,2025-03-02T09:18:21.805511Z,27861
1460459,2025-03-02T01:34:06.080677Z,2025-03-02T01:34:12.100371Z,6
1460460,2025-03-02T01:34:25.709686Z,2025-03-02T01:34:28.894233Z,3
1460461,2025-03-02T01:34:25.789756Z,2025-03-02T01:34:28.902450Z,3
1460462,2025-03-02T01:34:25.689862Z,2025-03-02T01:34:32.778056Z,7
1460464,2025-03-02T01:34:28.903051Z,2025-03-02T05:36:53.351620Z,14544
1460465,2025-03-02T01:34:35.971954Z,2025-03-02T01:34:39.252896Z,3
1460466,2025-03-02T01:34:46.493503Z,2025-03-02T01:34:49.547600Z,3
1460467,2025-03-02T01:34:46.540231Z,2025-03-02T01:34:49.568893Z,3
1460481,2025-03-02T01:35:14.830628Z,2025-03-02T01:35:21.312602Z,6
1460492,2025-03-02T01:35:58.211537Z,2025-03-02T01:36:01.270625Z,3
1460493,2025-03-02T01:35:58.180458Z,2025-03-02T01:36:01.245581Z,3
1460502,2025-03-02T01:36:29.410317Z,2025-03-02T01:36:33.123903Z,3
1460503,2025-03-02T01:36:29.921652Z,2025-03-02T01:36:33.101512Z,3
1460516,2025-03-02T01:37:14.833683Z,2025-03-02T01:37:22.101673Z,7
1460517,2025-03-02T01:37:18.608845Z,2025-03-02T01:37:22.130850Z,3
1460536,2025-03-02T01:38:12.062439Z,2025-03-02T22:29:53.789980Z,75101
1460540,2025-03-02T01:38:31.919332Z,2025-03-02T01:38:35.639000Z,3
1460574,2025-03-02T01:40:01.881840Z,2025-03-02T14:10:11.387486Z,45009
1460585,2025-03-02T01:40:39.069785Z,2025-03-02T01:40:44.704713Z,5
1460589,2025-03-02T01:40:41.126882Z,2025-03-02T20:42:07.235762Z,68486
1460593,2025-03-02T01:41:02.069932Z,2025-03-02T01:41:05.908929Z,3
1460595,2025-03-02T01:41:02.434986Z,2025-03-02T01:41:05.928569Z,3
1460597,2025-03-02T01:41:02.194059Z,2025-03-02T20:42:07.243811Z,68465
1460598,2025-03-02T01:41:05.977642Z,2025-03-02T01:41:09.132595Z,3
1460601,2025-03-02T01:41:27.604343Z,2025-03-02T01:41:30.734638Z,3
1460612,2025-03-02T01:41:48.088453Z,2025-03-02T17:51:21.303603Z,58173
1460613,2025-03-02T01:41:47.907392Z,2025-03-02T01:41:51.885612Z,3
1460617,2025-03-02T01:41:55.073515Z,2025-03-02T07:31:56.525622Z,21001
1460625,2025-03-02T01:42:08.685620Z,2025-03-02T14:48:25.143310Z,47176
1460628,2025-03-02T01:42:40.263436Z,2025-03-02T01:42:44.017611Z,3
1460629,2025-03-02T01:42:40.090920Z,2025-03-02T01:42:43.953898Z,3
1460630,2025-03-02T01:42:40.641794Z,2025-03-02T01:42:44.106146Z,3
1460637,2025-03-02T01:42:56.616472Z,2025-03-02T01:42:59.904765Z,3
1460639,2025-03-02T01:43:06.410318Z,2025-03-02T19:25:40.030607Z,63753
1460640,2025-03-02T01:43:06.339053Z,2025-03-02T01:43:09.617826Z,3
1460641,2025-03-02T01:43:09.589712Z,2025-03-02T01:43:12.650530Z,3
1460642,2025-03-02T01:43:21.815871Z,2025-03-02T07:35:59.569364Z,21157
1460643,2025-03-02T01:43:21.119289Z,2025-03-02T01:43:22.074322Z,0
1460645,2025-03-02T01:43:21.805676Z,2025-03-02T01:43:25.330808Z,3
1460646,2025-03-02T01:43:21.435453Z,2025-03-02T01:43:25.318591Z,3
1460647,2025-03-02T01:43:28.705071Z,2025-03-02T01:43:32.149400Z,3
1460656,2025-03-02T01:44:07.064439Z,2025-03-02T10:39:21.720880Z,32114
1460658,2025-03-02T01:44:10.150458Z,2025-03-02T21:27:13.618608Z,70983
1460666,2025-03-02T01:44:16.398522Z,2025-03-02T01:44:22.461626Z,6
1460667,2025-03-02T01:44:22.886458Z,2025-03-02T01:44:26.298971Z,3
1460668,2025-03-02T01:44:22.976233Z,2025-03-02T12:58:07.676642Z,40424
1460674,2025-03-02T01:44:43.995397Z,2025-03-02T01:44:47.802330Z,3
1460675,2025-03-02T01:44:44.182523Z,2025-03-02T01:44:47.898954Z,3
1460677,2025-03-02T01:44:47.770411Z,2025-03-02T15:25:01.496565Z,49213
1460692,2025-03-02T01:45:36.456704Z,2025-03-02T05:15:32.444640Z,12595
1460699,2025-03-02T01:45:52.584533Z,2025-03-02T01:45:55.819279Z,3
1460700,2025-03-02T01:45:52.677976Z,2025-03-02T02:48:56.615378Z,3783
1460702,2025-03-02T01:45:59.011566Z,2025-03-02T12:01:22.143726Z,36923
1460706,2025-03-02T01:46:12.609559Z,2025-03-02T01:46:15.764326Z,3
1460708,2025-03-02T01:46:15.782532Z,2025-03-02T01:46:18.835700Z,3
1460715,2025-03-02T01:46:32.311380Z,2025-03-02T10:34:01.768571Z,31649
1460720,2025-03-02T01:46:54.575186Z,2025-03-02T13:16:46.439519Z,41391
1460721,2025-03-02T01:46:57.604546Z,2025-03-02T01:47:00.691895Z,3
1460723,2025-03-02T01:47:08.447818Z,2025-03-02T01:47:11.506446Z,3
1460727,2025-03-02T01:47:22.269282Z,2025-03-02T01:47:25.557368Z,3
1460728,2025-03-02T01:47:22.503775Z,2025-03-02T01:47:25.573579Z,3
1460729,2025-03-02T01:47:22.498823Z,2025-03-02T01:47:25.569983Z,3
1460732,2025-03-02T01:47:28.627386Z,2025-03-02T01:47:34.718035Z,6
1460733,2025-03-02T01:47:28.617383Z,2025-03-02T01:47:31.646030Z,3
1460751,2025-03-02T01:48:50.142082Z,2025-03-02T01:48:53.178563Z,3
1460757,2025-03-02T01:48:59.268522Z,2025-03-02T01:49:02.413326Z,3
1460758,2025-03-02T01:48:59.357598Z,2025-03-02T01:49:02.436655Z,3
1460760,2025-03-02T01:49:08.517356Z,2025-03-02T01:49:11.687878Z,3
1460762,2025-03-02T01:49:15.566450Z,2025-03-02T15:35:06.804158Z,49551
1460766,2025-03-02T01:49:27.904229Z,2025-03-02T01:49:30.923621Z,3
1460768,2025-03-02T01:49:44.568948Z,2025-03-02T01:49:50.701731Z,6
1460770,2025-03-02T01:49:56.869916Z,2025-03-02T01:50:02.955928Z,6
1460774,2025-03-02T01:49:56.877075Z,2025-03-02T01:50:02.962846Z,6
1460775,2025-03-02T01:50:02.969336Z,2025-03-02T01:50:05.997008Z,3
1460776,2025-03-02T01:50:06.053844Z,2025-03-02T01:50:12.100704Z,6
1460778,2025-03-02T01:50:12.090671Z,2025-03-02T18:47:58.955741Z,61066
1460787,2025-03-02T01:50:45.575775Z,2025-03-02T01:50:51.725083Z,6
1460789,2025-03-02T01:50:45.544549Z,2025-03-02T01:50:51.717793Z,6
1460790,2025-03-02T01:50:45.597941Z,2025-03-02T01:50:51.713595Z,6
1460797,2025-03-02T01:51:13.070755Z,2025-03-02T01:51:16.241857Z,3
1460801,2025-03-02T01:51:23.190646Z,2025-03-02T01:55:12.749300Z,229
1460812,2025-03-02T01:52:06.330396Z,2025-03-02T01:52:12.365479Z,6
1460818,2025-03-02T01:52:38.432029Z,2025-03-02T12:18:31.755052Z,37553
1460829,2025-03-02T01:53:07.132765Z,2025-03-02T01:53:10.274728Z,3
1460831,2025-03-02T01:53:10.288424Z,2025-03-02T01:53:13.338145Z,3
1460833,2025-03-02T01:53:27.208306Z,2025-03-02T01:53:33.362660Z,6
1460846,2025-03-02T01:54:09.551463Z,2025-03-02T14:40:30.284925Z,45980
1460848,2025-03-02T01:54:22.790355Z,2025-03-02T04:12:41.503716Z,8298
1460851,2025-03-02T01:54:28.836176Z,2025-03-02T01:54:31.879115Z,3
1460876,2025-03-02T01:56:00.304759Z,2025-03-02T01:56:03.316646Z,3
1460879,2025-03-02T01:56:00.243190Z,2025-03-02T20:07:23.585927Z,65483
1460883,2025-03-02T01:56:06.387381Z,2025-03-02T01:56:09.548428Z,3
1460886,2025-03-02T01:56:42.303715Z,2025-03-02T01:56:46.861727Z,4
1460887,2025-03-02T01:56:43.070277Z,2025-03-02T20:49:16.996468Z,67953
1460891,2025-03-02T01:57:18.324734Z,2025-03-02T01:57:22.294118Z,3
1460892,2025-03-02T01:57:18.575231Z,2025-03-02T01:57:26.172524Z,7
1460896,2025-03-02T01:57:22.392010Z,2025-03-02T01:57:26.164196Z,3
1460898,2025-03-02T01:57:31.096310Z,2025-03-02T01:57:34.344569Z,3
1460899,2025-03-02T01:57:27.648597Z,2025-03-02T01:57:31.066901Z,3
1460900,2025-03-02T01:57:34.611561Z,2025-03-02T01:57:45.188933Z,10
1460901,2025-03-02T01:57:34.900678Z,2025-03-02T01:57:45.435993Z,10
1460906,2025-03-02T01:57:54.788333Z,2025-03-02T01:57:58.033670Z,3
1460915,2025-03-02T01:58:26.844041Z,2025-03-02T01:58:33.590621Z,6
1460917,2025-03-02T01:58:23.357700Z,2025-03-02T01:58:26.727998Z,3
1460918,2025-03-02T01:58:26.617161Z,2025-03-02T01:58:33.628637Z,7
1460919,2025-03-02T01:58:26.741429Z,2025-03-02T20:18:40.586035Z,66013
1460920,2025-03-02T01:58:42.293275Z,2025-03-02T01:58:45.776544Z,3
1460921,2025-03-02T01:58:47.574806Z,2025-03-02T01:58:50.881918Z,3
1460927,2025-03-02T01:59:10.845500Z,2025-03-02T01:59:17.612870Z,6
1460930,2025-03-02T01:59:26.494560Z,2025-03-02T01:59:30.310162Z,3
1460931,2025-03-02T01:59:26.160624Z,2025-03-02T01:59:26.885577Z,0
1460937,2025-03-02T01:59:38.541210Z,2025-03-02T01:59:48.690930Z,10
1460940,2025-03-02T01:59:38.316333Z,2025-03-02T01:59:38.474951Z,0
1460942,2025-03-02T02:00:05.133334Z,2025-03-02T02:00:11.307480Z,6
1460956,2025-03-02T02:00:55.514631Z,2025-03-02T02:00:55.694177Z,0
1460957,2025-03-02T02:00:55.407485Z,2025-03-02T02:00:58.766877Z,3
1460961,2025-03-02T02:01:07.598213Z,2025-03-02T02:01:11.054758Z,3
1460962,2025-03-02T02:01:07.778045Z,2025-03-02T02:01:11.082259Z,3
1460971,2025-03-02T02:01:46.414397Z,2025-03-02T22:17:14.180787Z,72927
1460972,2025-03-02T02:01:53.332008Z,2025-03-02T02:01:57.117297Z,3
1460974,2025-03-02T02:01:53.826044Z,2025-03-02T02:01:57.141942Z,3
1460975,2025-03-02T02:01:53.973386Z,2025-03-02T02:01:57.267135Z,3
1460976,2025-03-02T02:02:05.081878Z,2025-03-02T02:02:08.331541Z,3
1460982,2025-03-02T02:02:33.673920Z,2025-03-02T02:02:40.808663Z,7
1460983,2025-03-02T02:02:33.473397Z,2025-03-02T02:33:53.839298Z,1880
1460987,2025-03-02T02:02:40.244095Z,2025-03-02T02:02:40.471516Z,0
1460989,2025-03-02T02:02:40.749679Z,2025-03-02T02:02:44.032542Z,3
1460990,2025-03-02T02:02:40.521001Z,2025-03-02T02:02:43.989997Z,3
1460994,2025-03-02T02:02:59.148074Z,2025-03-02T02:03:02.713158Z,3
1460996,2025-03-02T02:03:10.313152Z,2025-03-02T02:03:17.039444Z,6
1460997,2025-03-02T02:03:10.786432Z,2025-03-02T02:03:17.074423Z,6
1460998,2025-03-02T02:03:17.598553Z,2025-03-02T02:03:20.919914Z,3
1461001,2025-03-02T02:03:24.467966Z,2025-03-02T02:03:27.798269Z,3
1461002,2025-03-02T02:03:21.049203Z,2025-03-02T02:03:27.806153Z,6
1461007,2025-03-02T02:03:36.317695Z,2025-03-02T05:01:06.426974Z,10650
1461011,2025-03-02T02:03:50.040309Z,2025-03-02T17:17:05.899790Z,54795
1461013,2025-03-02T02:03:46.551856Z,2025-03-02T02:03:53.348639Z,6
1461017,2025-03-02T02:04:10.958346Z,2025-03-02T02:04:18.009448Z,7
1461018,2025-03-02T02:04:10.827443Z,2025-03-02T02:04:14.334549Z,3
1461019,2025-03-02T02:04:10.888836Z,2025-03-02T02:04:14.355649Z,3
1461020,2025-03-02T02:04:17.529685Z,2025-03-02T06:21:48.551530Z,15451
1461023,2025-03-02T02:04:17.788528Z,2025-03-02T02:04:21.093154Z,3
1461024,2025-03-02T02:04:17.871703Z,2025-03-02T08:34:46.918275Z,23429
1461033,2025-03-02T02:04:57.181412Z,2025-03-02T02:05:03.673503Z,6
1461040,2025-03-02T02:05:03.803754Z,2025-03-02T02:05:07.086692Z,3
1461046,2025-03-02T02:05:31.715822Z,2025-03-02T08:46:46.974603Z,24075
1461051,2025-03-02T02:05:41.815523Z,2025-03-02T02:05:45.167548Z,3
1461069,2025-03-02T02:06:48.698993Z,2025-03-02T02:06:55.563409Z,6
1461070,2025-03-02T02:06:52.223347Z,2025-03-02T12:30:33.295941Z,37421
1461072,2025-03-02T02:06:55.590048Z,2025-03-02T16:30:23.484995Z,51807
1461073,2025-03-02T02:07:06.434630Z,2025-03-02T22:05:22.919773Z,71896
1461075,2025-03-02T02:07:16.594070Z,2025-03-02T02:07:23.093176Z,6
1461083,2025-03-02T02:07:44.458103Z,2025-03-02T02:07:47.510671Z,3
1461088,2025-03-02T02:07:53.878463Z,2025-03-02T02:07:56.971917Z,3
1461089,2025-03-02T02:07:53.805787Z,2025-03-02T18:37:44.458870Z,59390
1461090,2025-03-02T02:08:07.013182Z,2025-03-02T02:08:10.142327Z,3
1461093,2025-03-02T02:08:20.106607Z,2025-03-02T17:04:17.170083Z,53757
1461108,2025-03-02T02:09:00.247495Z,2025-03-02T02:09:03.818375Z,3
1461114,2025-03-02T02:09:22.510118Z,2025-03-02T02:09:25.566296Z,3
1461115,2025-03-02T02:09:22.525769Z,2025-03-02T02:09:25.575811Z,3
1461121,2025-03-02T02:09:59.837396Z,2025-03-02T02:10:03.157375Z,3
1461134,2025-03-02T02:10:31.247636Z,2025-03-02T02:10:37.543712Z,6
1461142,2025-03-02T02:11:05.320173Z,2025-03-02T10:24:27.339965Z,29602
1461143,2025-03-02T02:11:11.448345Z,2025-03-02T02:11:14.564528Z,3
1461157,2025-03-02T02:11:42.702617Z,2025-03-02T02:11:49.131944Z,6
1461158,2025-03-02T02:11:56.282986Z,2025-03-02T12:07:43.180948Z,35746
1461159,2025-03-02T02:12:02.501363Z,2025-03-02T02:12:08.630943Z,6
1461163,2025-03-02T02:12:11.690181Z,2025-03-02T02:12:14.730717Z,3
1461164,2025-03-02T02:12:11.706861Z,2025-03-02T02:12:14.742007Z,3
1461169,2025-03-02T02:12:27.956294Z,2025-03-02T02:12:31.032347Z,3
1461173,2025-03-02T02:12:44.201838Z,2025-03-02T02:12:47.681195Z,3
1461175,2025-03-02T02:13:00.191285Z,2025-03-02T02:13:03.232525Z,3
1461176,2025-03-02T02:13:00.156477Z,2025-03-02T02:13:06.251680Z,6
1461181,2025-03-02T02:13:06.302662Z,2025-03-02T02:13:09.310216Z,3
1461186,2025-03-02T02:13:19.567512Z,2025-03-02T02:13:26.010340Z,6
1461187,2025-03-02T02:13:19.446259Z,2025-03-02T02:13:22.911099Z,3
1461188,2025-03-02T02:13:26.171721Z,2025-03-02T02:13:29.323412Z,3
1461191,2025-03-02T02:13:36.545892Z,2025-03-02T02:13:42.848657Z,6
1461193,2025-03-02T02:13:42.864644Z,2025-03-02T02:13:48.997056Z,6
1461207,2025-03-02T02:14:24.230056Z,2025-03-02T05:09:59.345086Z,10535
1461214,2025-03-02T02:14:51.337996Z,2025-03-02T02:14:54.481357Z,3
1461216,2025-03-02T02:14:51.359223Z,2025-03-02T02:14:57.499375Z,6
1461234,2025-03-02T02:15:43.562652Z,2025-03-02T02:15:46.587504Z,3
1461236,2025-03-02T02:15:43.569633Z,2025-03-02T08:44:05.970030Z,23302
1461247,2025-03-02T02:16:03.495199Z,2025-03-02T02:16:09.569503Z,6
1461251,2025-03-02T02:16:21.892078Z,2025-03-02T17:16:42.164090Z,54020
1461253,2025-03-02T02:16:35.186795Z,2025-03-02T02:16:38.804780Z,3
1461254,2025-03-02T02:16:34.584478Z,2025-03-02T02:16:38.735767Z,4
1461261,2025-03-02T02:17:00.967904Z,2025-03-02T02:17:04.062904Z,3
1461266,2025-03-02T02:17:04.079175Z,2025-03-02T02:17:07.094830Z,3
1461270,2025-03-02T02:17:28.181740Z,2025-03-02T23:16:32.571624Z,75544
1461277,2025-03-02T02:17:37.878284Z,2025-03-02T09:20:00.579611Z,25342
1461292,2025-03-02T02:18:11.132562Z,2025-03-02T02:18:14.371385Z,3
1461293,2025-03-02T02:18:11.281499Z,2025-03-02T02:18:17.479767Z,6
1461306,2025-03-02T02:19:07.147345Z,2025-03-02T02:19:11.674592Z,4
1461310,2025-03-02T02:19:08.268518Z,2025-03-02T02:19:14.990585Z,6
1461319,2025-03-02T02:19:34.367397Z,2025-03-02T13:32:14.644831Z,40360
1461321,2025-03-02T02:19:49.484271Z,2025-03-02T02:19:49.982407Z,0
1461337,2025-03-02T02:20:47.689115Z,2025-03-02T02:20:53.854000Z,6
1461338,2025-03-02T02:20:44.395074Z,2025-03-02T02:20:47.638733Z,3
1461350,2025-03-02T02:21:32.102979Z,2025-03-02T02:21:38.371599Z,6
1461356,2025-03-02T02:21:46.595541Z,2025-03-02T02:21:51.412221Z,4
1461359,2025-03-02T02:21:51.562755Z,2025-03-02T02:21:58.291623Z,6
1461361,2025-03-02T02:22:05.077468Z,2025-03-02T02:22:08.737697Z,3
1461362,2025-03-02T02:21:58.181008Z,2025-03-02T02:22:04.640149Z,6
1461368,2025-03-02T02:22:11.795359Z,2025-03-02T02:22:14.998901Z,3
1461369,2025-03-02T02:22:11.914599Z,2025-03-02T13:08:17.768403Z,38765
1461370,2025-03-02T02:22:11.947480Z,2025-03-02T02:22:15.002381Z,3
1461381,2025-03-02T02:23:08.391274Z,2025-03-02T02:23:11.977128Z,3
1461383,2025-03-02T02:23:08.174508Z,2025-03-02T02:23:12.016303Z,3
1461387,2025-03-02T02:23:25.791556Z,2025-03-02T02:23:29.559225Z,3
1461388,2025-03-02T02:23:22.274089Z,2025-03-02T02:23:29.387042Z,7
1461389,2025-03-02T02:23:29.453783Z,2025-03-02T05:50:53.362062Z,12443
1461400,2025-03-02T02:23:59.090140Z,2025-03-02T02:24:06.454626Z,7
1461405,2025-03-02T02:23:59.731934Z,2025-03-02T02:24:03.385666Z,3
1461406,2025-03-02T02:24:00.030942Z,2025-03-02T02:24:06.482687Z,6
1461407,2025-03-02T02:24:06.489091Z,2025-03-02T02:24:09.536914Z,3
1461429,2025-03-02T02:25:33.171333Z,2025-03-02T02:25:36.998188Z,3
1461430,2025-03-02T02:25:40.735951Z,2025-03-02T02:25:47.580334Z,6
1461434,2025-03-02T02:25:36.829986Z,2025-03-02T16:12:08.776709Z,49591
1461438,2025-03-02T02:25:52.157688Z,2025-03-02T02:25:56.339657Z,4
1461441,2025-03-02T02:26:00.141878Z,2025-03-02T02:26:03.430569Z,3
1461444,2025-03-02T02:26:06.831143Z,2025-03-02T02:36:08.327734Z,601
1461452,2025-03-02T02:26:26.749639Z,2025-03-02T02:26:30.193462Z,3
1461455,2025-03-02T02:26:36.683868Z,2025-03-02T02:26:40.375019Z,3
1461457,2025-03-02T02:26:39.891940Z,2025-03-02T11:27:31.586672Z,32451
1461458,2025-03-02T02:26:47.500857Z,2025-03-02T02:26:53.901079Z,6
1461459,2025-03-02T02:26:53.820972Z,2025-03-02T02:26:57.112577Z,3
1461473,2025-03-02T02:27:36.075428Z,2025-03-02T21:59:13.715736Z,70297
1461477,2025-03-02T02:27:44.525318Z,2025-03-02T02:27:48.134611Z,3
1461480,2025-03-02T02:27:59.534524Z,2025-03-02T02:27:59.841500Z,0
1461481,2025-03-02T02:27:58.964482Z,2025-03-02T02:28:03.102169Z,4
1461484,2025-03-02T02:28:13.462688Z,2025-03-02T02:28:16.711730Z,3
1461486,2025-03-02T02:28:40.620264Z,2025-03-02T02:28:47.881352Z,7
1461488,2025-03-02T02:28:40.474041Z,2025-03-02T02:28:47.627544Z,7
1461491,2025-03-02T02:28:39.511216Z,2025-03-02T09:20:20.309536Z,24700
1461493,2025-03-02T02:28:43.809884Z,2025-03-02T02:28:47.745700Z,3
1461494,2025-03-02T02:28:47.642189Z,2025-03-02T02:28:54.171828Z,6
1461495,2025-03-02T02:28:47.544473Z,2025-03-02T02:28:51.054618Z,3
1461498,2025-03-02T02:28:57.506318Z,2025-03-02T02:29:00.749286Z,3
1461508,2025-03-02T02:29:08.858293Z,2025-03-02T22:03:50.232917Z,70481
1461518,2025-03-02T02:29:42.871411Z,2025-03-02T17:31:14.856680Z,54091
1461524,2025-03-02T02:29:58.346216Z,2025-03-02T12:27:51.252816Z,35872
1461532,2025-03-02T02:30:18.151554Z,2025-03-02T02:30:21.549310Z,3
1461535,2025-03-02T02:30:24.619700Z,2025-03-02T02:30:30.679768Z,6
1461537,2025-03-02T02:30:30.716618Z,2025-03-02T02:30:33.784746Z,3
1461538,2025-03-02T02:30:38.187033Z,2025-03-02T02:30:41.296472Z,3
1461540,2025-03-02T02:30:41.708586Z,2025-03-02T04:20:10.730919Z,6569
1461543,2025-03-02T02:30:41.770616Z,2025-03-02T02:30:44.781727Z,3
1461545,2025-03-02T02:30:48.069606Z,2025-03-02T02:30:51.393937Z,3
1461548,2025-03-02T02:31:01.961898Z,2025-03-02T02:31:05.275663Z,3
1461551,2025-03-02T02:31:11.361769Z,2025-03-02T10:08:23.596256Z,27432
1461554,2025-03-02T02:31:37.540340Z,2025-03-02T02:31:43.956647Z,6
1461563,2025-03-02T02:31:54.734539Z,2025-03-02T08:32:54.381949Z,21659
1461566,2025-03-02T02:31:52.738905Z,2025-03-02T09:41:56.172627Z,25803
1461575,2025-03-02T02:32:18.088237Z,2025-03-02T02:32:24.510333Z,6
1461576,2025-03-02T02:32:18.240631Z,2025-03-02T15:46:07.323799Z,47629
